city,date,year,month,day,day_of_year,tmax,tmin,humidity,precipitation,pressure,wind_speed
Bangalore,2012-10-23,2012,10,23,297,25.13,16.27,67.8,0.0,910.7,10.5
Bangalore,2012-10-24,2012,10,24,298,22.65,16.72,64.7,0.0,915.4,9.7
Bangalore,2012-10-25,2012,10,25,299,23.68,13.91,59.3,0.0,911.0,10.4
Bangalore,2012-10-26,2012,10,26,300,25.36,14.5,63.6,0.0,907.7,13.4
Bangalore,2012-10-27,2012,10,27,301,25.46,14.4,69.7,0.0,913.9,13.4
Bangalore,2012-10-28,2012,10,28,302,24.16,15.68,66.5,0.0,907.9,10.8
Bangalore,2012-10-29,2012,10,29,303,22.46,14.28,68.2,0.0,912.2,12.4
Bangalore,2012-10-30,2012,10,30,304,22.82,14.4,61.6,0.0,909.8,10.2
Bangalore,2012-10-31,2012,10,31,305,24.09,15.07,72.3,0.0,911.7,12.3
Bangalore,2012-11-01,2012,11,1,306,22.69,15.49,73.0,0.0,912.6,10.0
Bangalore,2012-11-02,2012,11,2,307,22.2,16.31,61.3,0.0,913.3,6.6
Bangalore,2012-11-03,2012,11,3,308,22.04,15.01,70.6,0.0,915.6,8.5
Bangalore,2012-11-04,2012,11,4,309,22.57,13.42,68.7,0.0,905.2,10.9
Bangalore,2012-11-05,2012,11,5,310,23.21,13.66,60.6,0.0,913.9,9.1
Bangalore,2012-11-06,2012,11,6,311,20.11,13.23,69.2,0.0,909.9,9.6
Bangalore,2012-11-07,2012,11,7,312,24.97,12.32,78.4,1.34,912.4,9.1
Bangalore,2012-11-08,2012,11,8,313,24.28,12.94,70.5,0.97,910.8,8.5
Bangalore,2012-11-09,2012,11,9,314,26.51,14.67,71.9,0.0,915.4,8.5
Bangalore,2012-11-10,2012,11,10,315,18.82,15.49,67.5,0.0,912.7,9.7
Bangalore,2012-11-11,2012,11,11,316,22.47,12.89,61.5,0.0,914.2,6.6
Bangalore,2012-11-12,2012,11,12,317,23.79,14.67,66.7,0.0,915.1,10.4
Bangalore,2012-11-13,2012,11,13,318,21.83,15.12,72.3,0.0,909.9,10.1
Bangalore,2012-11-14,2012,11,14,319,21.99,12.39,74.6,0.0,915.8,7.7
Bangalore,2012-11-15,2012,11,15,320,22.97,13.13,77.3,0.0,909.7,9.1
Bangalore,2012-11-16,2012,11,16,321,23.41,11.67,83.7,0.0,912.7,7.7
Bangalore,2012-11-17,2012,11,17,322,20.45,14.45,72.1,0.0,911.6,12.4
Bangalore,2012-11-18,2012,11,18,323,23.28,14.58,68.9,0.0,918.9,7.2
Bangalore,2012-11-19,2012,11,19,324,23.15,15.68,67.7,0.0,914.6,12.3
Bangalore,2012-11-20,2012,11,20,325,23.81,14.91,71.1,0.0,911.0,11.8
Bangalore,2012-11-21,2012,11,21,326,22.15,14.14,71.6,0.0,907.2,10.5
Bangalore,2012-11-22,2012,11,22,327,20.22,13.17,68.8,0.0,914.6,10.7
Bangalore,2012-11-23,2012,11,23,328,20.05,15.18,79.7,0.0,912.4,11.1
Bangalore,2012-11-24,2012,11,24,329,21.14,13.76,72.3,0.0,913.6,9.8
Bangalore,2012-11-25,2012,11,25,330,21.59,14.54,81.3,0.0,907.8,12.5
Bangalore,2012-11-26,2012,11,26,331,21.41,14.44,72.9,0.0,907.7,11.3
Bangalore,2012-11-27,2012,11,27,332,24.16,14.19,70.7,0.0,913.2,7.2
Bangalore,2012-11-28,2012,11,28,333,18.94,13.81,65.3,0.0,913.9,10.3
Bangalore,2012-11-29,2012,11,29,334,22.25,12.37,68.2,0.0,912.6,10.2
Bangalore,2012-11-30,2012,11,30,335,18.27,11.24,70.9,0.0,910.6,9.7
Bangalore,2012-12-01,2012,12,1,336,21.82,11.02,61.9,0.0,910.1,7.9
Bangalore,2012-12-02,2012,12,2,337,19.04,15.02,73.8,0.0,912.4,11.8
Bangalore,2012-12-03,2012,12,3,338,24.39,12.4,69.3,0.0,911.2,12.3
Bangalore,2012-12-04,2012,12,4,339,19.7,13.86,73.7,0.0,913.9,9.2
Bangalore,2012-12-05,2012,12,5,340,20.27,14.71,67.4,0.0,912.9,6.3
Bangalore,2012-12-06,2012,12,6,341,21.66,14.67,76.8,0.0,911.8,9.1
Bangalore,2012-12-07,2012,12,7,342,22.73,13.37,70.2,0.0,914.3,13.2
Bangalore,2012-12-08,2012,12,8,343,20.59,12.49,63.8,0.0,911.0,12.3
Bangalore,2012-12-09,2012,12,9,344,22.89,12.91,66.3,0.0,914.9,11.3
Bangalore,2012-12-10,2012,12,10,345,23.92,12.51,65.5,0.0,914.0,8.6
Bangalore,2012-12-11,2012,12,11,346,17.95,12.58,70.3,0.0,911.2,12.4
Bangalore,2012-12-12,2012,12,12,347,20.65,13.5,69.2,0.0,915.8,12.4
Bangalore,2012-12-13,2012,12,13,348,19.87,11.69,72.5,0.0,913.9,8.6
Bangalore,2012-12-14,2012,12,14,349,21.17,12.98,62.6,0.0,913.5,11.5
Bangalore,2012-12-15,2012,12,15,350,21.29,13.45,70.4,0.0,914.1,10.1
Bangalore,2012-12-16,2012,12,16,351,21.26,15.17,74.3,0.0,912.8,8.7
Bangalore,2012-12-17,2012,12,17,352,22.39,11.41,64.6,0.0,913.0,8.1
Bangalore,2012-12-18,2012,12,18,353,21.52,13.92,67.4,0.0,914.1,10.0
Bangalore,2012-12-19,2012,12,19,354,20.24,11.43,77.1,0.0,913.8,10.1
Bangalore,2012-12-20,2012,12,20,355,21.16,11.83,68.4,0.0,911.0,10.2
Bangalore,2012-12-21,2012,12,21,356,20.32,13.85,79.3,0.0,909.7,8.6
Bangalore,2012-12-22,2012,12,22,357,20.93,14.75,67.4,0.0,907.2,6.4
Bangalore,2012-12-23,2012,12,23,358,21.52,13.22,67.9,0.0,907.0,8.2
Bangalore,2012-12-24,2012,12,24,359,21.46,11.68,72.3,0.0,915.2,10.2
Bangalore,2012-12-25,2012,12,25,360,18.45,12.71,72.3,0.0,911.0,7.4
Bangalore,2012-12-26,2012,12,26,361,20.65,12.91,77.7,0.0,914.9,9.2
Bangalore,2012-12-27,2012,12,27,362,23.74,13.61,71.6,1.89,911.6,9.4
Bangalore,2012-12-28,2012,12,28,363,21.94,11.99,64.6,0.0,917.0,9.1
Bangalore,2012-12-29,2012,12,29,364,21.63,13.96,66.5,0.0,910.6,8.0
Bangalore,2012-12-30,2012,12,30,365,21.43,12.63,66.1,0.0,915.6,10.8
Bangalore,2012-12-31,2012,12,31,366,20.03,14.2,66.2,0.0,906.1,6.6
Bangalore,2013-01-01,2013,1,1,1,22.47,15.19,71.9,0.05,908.7,9.8
Bangalore,2013-01-02,2013,1,2,2,19.58,13.96,63.1,0.0,911.1,10.9
Bangalore,2013-01-03,2013,1,3,3,20.16,9.44,73.8,0.0,909.0,14.5
Bangalore,2013-01-04,2013,1,4,4,22.03,13.05,76.9,0.0,917.5,8.9
Bangalore,2013-01-05,2013,1,5,5,18.57,12.35,72.4,0.0,909.2,8.9
Bangalore,2013-01-06,2013,1,6,6,20.96,14.54,64.0,0.0,910.9,9.3
Bangalore,2013-01-07,2013,1,7,7,22.78,12.98,68.3,0.0,914.0,6.9
Bangalore,2013-01-08,2013,1,8,8,20.92,13.69,72.4,0.0,916.5,13.0
Bangalore,2013-01-09,2013,1,9,9,20.87,11.76,66.4,0.0,912.9,9.9
Bangalore,2013-01-10,2013,1,10,10,22.48,13.12,68.1,0.0,916.1,13.3
Bangalore,2013-01-11,2013,1,11,11,21.09,11.58,68.7,0.0,916.6,9.1
Bangalore,2013-01-12,2013,1,12,12,24.03,14.53,68.8,6.8,906.6,10.0
Bangalore,2013-01-13,2013,1,13,13,21.83,14.89,77.5,0.0,914.5,8.4
Bangalore,2013-01-14,2013,1,14,14,20.06,14.94,63.7,0.0,912.4,9.6
Bangalore,2013-01-15,2013,1,15,15,23.25,13.93,75.2,0.0,912.6,15.4
Bangalore,2013-01-16,2013,1,16,16,20.42,13.3,65.8,0.0,911.6,6.6
Bangalore,2013-01-17,2013,1,17,17,20.79,13.41,72.7,0.0,917.6,10.6
Bangalore,2013-01-18,2013,1,18,18,23.86,13.82,65.5,0.0,911.2,10.0
Bangalore,2013-01-19,2013,1,19,19,21.65,14.31,63.4,0.0,916.0,9.7
Bangalore,2013-01-20,2013,1,20,20,19.23,18.02,65.8,0.0,914.9,9.4
Bangalore,2013-01-21,2013,1,21,21,19.9,15.34,68.9,0.0,911.2,9.9
Bangalore,2013-01-22,2013,1,22,22,21.87,14.15,67.9,0.0,912.2,6.5
Bangalore,2013-01-23,2013,1,23,23,21.23,13.68,68.6,0.0,915.8,7.6
Bangalore,2013-01-24,2013,1,24,24,20.78,14.75,77.9,0.0,910.3,13.0
Bangalore,2013-01-25,2013,1,25,25,23.49,15.11,66.5,0.0,915.3,5.8
Bangalore,2013-01-26,2013,1,26,26,20.68,14.38,60.5,0.0,908.8,9.8
Bangalore,2013-01-27,2013,1,27,27,24.95,13.94,70.5,0.0,912.7,12.9
Bangalore,2013-01-28,2013,1,28,28,21.64,14.24,61.3,0.0,910.0,11.4
Bangalore,2013-01-29,2013,1,29,29,22.17,12.83,75.3,0.0,910.6,8.1
Bangalore,2013-01-30,2013,1,30,30,22.31,14.14,74.1,0.0,912.9,11.5
Bangalore,2013-01-31,2013,1,31,31,24.92,13.14,67.0,0.0,913.3,11.7
Bangalore,2013-02-01,2013,2,1,32,23.11,13.51,66.5,0.0,912.9,13.7
Bangalore,2013-02-02,2013,2,2,33,23.82,15.72,67.0,0.0,919.7,10.3
Bangalore,2013-02-03,2013,2,3,34,24.35,15.13,69.5,0.0,911.3,5.6
Bangalore,2013-02-04,2013,2,4,35,21.05,15.38,68.6,0.0,914.5,11.2
Bangalore,2013-02-05,2013,2,5,36,24.71,16.55,73.9,0.0,912.6,7.0
Bangalore,2013-02-06,2013,2,6,37,22.56,14.46,73.6,0.0,909.2,10.0
Bangalore,2013-02-07,2013,2,7,38,22.21,15.88,64.1,0.0,911.7,9.0
Bangalore,2013-02-08,2013,2,8,39,24.16,15.61,69.4,0.0,911.9,10.1
Bangalore,2013-02-09,2013,2,9,40,24.3,14.55,72.6,0.0,916.1,8.9
Bangalore,2013-02-10,2013,2,10,41,23.57,15.75,73.5,0.0,911.1,11.4
Bangalore,2013-02-11,2013,2,11,42,24.87,14.55,68.4,0.0,916.3,11.3
Bangalore,2013-02-12,2013,2,12,43,22.19,16.41,66.1,0.0,910.6,12.4
Bangalore,2013-02-13,2013,2,13,44,23.11,16.56,71.9,0.0,911.3,9.7
Bangalore,2013-02-14,2013,2,14,45,24.01,13.18,69.8,0.2,911.7,13.2
Bangalore,2013-02-15,2013,2,15,46,22.8,13.13,70.9,0.0,913.0,12.9
Bangalore,2013-02-16,2013,2,16,47,22.03,14.96,79.3,0.0,917.0,9.0
Bangalore,2013-02-17,2013,2,17,48,23.68,15.1,62.0,6.75,906.9,12.1
Bangalore,2013-02-18,2013,2,18,49,21.75,15.81,72.0,0.0,914.3,9.1
Bangalore,2013-02-19,2013,2,19,50,25.56,16.37,72.3,0.0,906.3,8.2
Bangalore,2013-02-20,2013,2,20,51,24.11,16.01,66.5,0.99,914.8,6.9
Bangalore,2013-02-21,2013,2,21,52,22.59,15.96,64.9,0.0,910.1,8.6
Bangalore,2013-02-22,2013,2,22,53,24.86,14.75,73.2,0.0,913.6,6.7
Bangalore,2013-02-23,2013,2,23,54,23.79,14.44,71.1,0.0,911.8,8.0
Bangalore,2013-02-24,2013,2,24,55,25.14,14.85,65.0,0.0,916.0,6.6
Bangalore,2013-02-25,2013,2,25,56,24.06,18.07,64.8,4.76,908.1,8.3
Bangalore,2013-02-26,2013,2,26,57,23.74,19.45,65.7,0.0,908.2,9.3
Bangalore,2013-02-27,2013,2,27,58,24.65,16.66,68.4,0.0,910.3,9.5
Bangalore,2013-02-28,2013,2,28,59,22.72,18.44,64.6,0.0,916.0,11.8
Bangalore,2013-03-01,2013,3,1,60,24.2,14.95,57.6,0.0,910.3,9.2
Bangalore,2013-03-02,2013,3,2,61,26.43,15.9,65.1,0.0,913.3,11.3
Bangalore,2013-03-03,2013,3,3,62,25.23,14.93,73.4,0.0,912.1,10.0
Bangalore,2013-03-04,2013,3,4,63,27.4,15.81,68.1,0.0,910.7,6.9
Bangalore,2013-03-05,2013,3,5,64,24.16,17.59,64.9,0.0,910.7,10.3
Bangalore,2013-03-06,2013,3,6,65,24.7,17.29,70.5,0.0,917.2,11.0
Bangalore,2013-03-07,2013,3,7,66,27.75,18.33,57.9,0.0,917.6,12.2
Bangalore,2013-03-08,2013,3,8,67,26.4,16.79,58.4,0.0,908.4,9.2
Bangalore,2013-03-09,2013,3,9,68,24.62,15.29,67.7,0.12,910.3,9.0
Bangalore,2013-03-10,2013,3,10,69,25.81,20.39,69.0,0.0,909.6,12.1
Bangalore,2013-03-11,2013,3,11,70,27.22,17.93,72.9,0.0,911.1,8.1
Bangalore,2013-03-12,2013,3,12,71,25.09,17.22,62.9,0.0,912.1,10.0
Bangalore,2013-03-13,2013,3,13,72,25.72,17.47,72.7,0.0,913.3,11.9
Bangalore,2013-03-14,2013,3,14,73,27.58,16.77,70.4,0.0,913.8,9.3
Bangalore,2013-03-15,2013,3,15,74,27.85,18.12,60.5,0.0,912.5,12.4
Bangalore,2013-03-16,2013,3,16,75,26.61,17.98,66.4,6.62,912.1,9.7
Bangalore,2013-03-17,2013,3,17,76,25.12,16.51,71.0,0.0,913.3,9.4
Bangalore,2013-03-18,2013,3,18,77,29.72,18.97,67.1,0.0,910.3,9.0
Bangalore,2013-03-19,2013,3,19,78,27.4,17.35,67.8,0.0,906.7,9.2
Bangalore,2013-03-20,2013,3,20,79,28.2,17.97,59.7,0.0,910.9,9.6
Bangalore,2013-03-21,2013,3,21,80,28.55,18.83,73.4,0.0,909.9,9.8
Bangalore,2013-03-22,2013,3,22,81,30.47,17.88,64.8,0.0,908.1,10.9
Bangalore,2013-03-23,2013,3,23,82,28.83,18.66,63.3,0.0,911.4,11.4
Bangalore,2013-03-24,2013,3,24,83,27.85,16.41,63.7,0.0,909.7,10.2
Bangalore,2013-03-25,2013,3,25,84,28.01,17.07,67.3,0.0,910.3,9.9
Bangalore,2013-03-26,2013,3,26,85,27.32,19.16,62.5,0.0,910.5,12.0
Bangalore,2013-03-27,2013,3,27,86,29.36,16.52,68.9,0.0,913.5,10.6
Bangalore,2013-03-28,2013,3,28,87,29.09,19.7,64.5,0.0,910.6,11.7
Bangalore,2013-03-29,2013,3,29,88,29.37,17.09,69.5,0.0,911.6,11.7
Bangalore,2013-03-30,2013,3,30,89,27.92,18.49,61.0,0.0,908.8,10.8
Bangalore,2013-03-31,2013,3,31,90,29.04,20.25,63.8,0.0,914.5,8.1
Bangalore,2013-04-01,2013,4,1,91,29.52,20.72,55.4,0.0,913.6,8.8
Bangalore,2013-04-02,2013,4,2,92,30.08,18.89,69.5,0.0,908.1,11.6
Bangalore,2013-04-03,2013,4,3,93,28.54,20.11,64.2,0.0,911.6,12.1
Bangalore,2013-04-04,2013,4,4,94,30.88,18.85,61.8,0.0,913.5,12.9
Bangalore,2013-04-05,2013,4,5,95,27.08,18.51,63.3,0.0,907.0,14.2
Bangalore,2013-04-06,2013,4,6,96,30.02,17.06,69.6,0.0,909.7,10.2
Bangalore,2013-04-07,2013,4,7,97,31.67,20.2,61.4,0.0,913.6,7.5
Bangalore,2013-04-08,2013,4,8,98,31.72,19.09,72.1,0.0,910.9,10.4
Bangalore,2013-04-09,2013,4,9,99,30.26,19.15,65.4,0.0,915.5,7.3
Bangalore,2013-04-10,2013,4,10,100,31.65,20.74,70.2,0.0,912.1,10.4
Bangalore,2013-04-11,2013,4,11,101,29.02,22.05,68.2,0.0,906.5,8.4
Bangalore,2013-04-12,2013,4,12,102,30.06,17.54,57.6,0.0,911.2,12.0
Bangalore,2013-04-13,2013,4,13,103,30.41,20.24,56.3,5.78,917.5,12.4
Bangalore,2013-04-14,2013,4,14,104,30.59,19.58,68.1,0.0,917.9,6.6
Bangalore,2013-04-15,2013,4,15,105,31.56,19.47,60.9,0.0,908.4,10.9
Bangalore,2013-04-16,2013,4,16,106,31.37,20.04,66.9,0.0,915.7,8.7
Bangalore,2013-04-17,2013,4,17,107,32.66,20.84,65.8,0.0,908.1,9.4
Bangalore,2013-04-18,2013,4,18,108,31.82,19.69,66.6,0.0,910.3,9.9
Bangalore,2013-04-19,2013,4,19,109,30.22,21.16,65.7,0.0,910.1,5.9
Bangalore,2013-04-20,2013,4,20,110,32.08,20.62,65.3,0.0,911.3,14.6
Bangalore,2013-04-21,2013,4,21,111,30.54,19.48,57.7,0.0,911.0,8.4
Bangalore,2013-04-22,2013,4,22,112,32.6,22.35,64.7,0.0,912.3,9.8
Bangalore,2013-04-23,2013,4,23,113,29.89,20.51,62.6,0.55,910.7,6.9
Bangalore,2013-04-24,2013,4,24,114,30.24,20.77,66.9,0.0,917.0,7.8
Bangalore,2013-04-25,2013,4,25,115,31.54,22.65,55.1,0.0,909.9,7.6
Bangalore,2013-04-26,2013,4,26,116,33.66,21.35,63.8,0.0,916.8,11.8
Bangalore,2013-04-27,2013,4,27,117,31.78,22.54,67.7,3.72,909.1,9.9
Bangalore,2013-04-28,2013,4,28,118,33.19,20.71,51.0,5.01,915.8,11.7
Bangalore,2013-04-29,2013,4,29,119,34.72,17.81,64.1,0.0,906.9,11.6
Bangalore,2013-04-30,2013,4,30,120,34.58,20.97,59.3,0.0,909.5,12.1
Bangalore,2013-05-01,2013,5,1,121,31.65,21.74,59.2,0.05,912.5,11.8
Bangalore,2013-05-02,2013,5,2,122,30.87,20.55,62.6,0.0,919.2,9.1
Bangalore,2013-05-03,2013,5,3,123,28.45,20.64,63.1,0.0,911.8,7.2
Bangalore,2013-05-04,2013,5,4,124,32.78,23.29,58.5,0.0,911.3,11.5
Bangalore,2013-05-05,2013,5,5,125,30.78,21.39,54.1,0.0,912.9,10.4
Bangalore,2013-05-06,2013,5,6,126,34.75,22.43,62.4,0.0,916.6,6.7
Bangalore,2013-05-07,2013,5,7,127,34.43,23.3,73.7,0.0,911.8,10.6
Bangalore,2013-05-08,2013,5,8,128,32.71,22.01,58.4,1.81,915.8,8.2
Bangalore,2013-05-09,2013,5,9,129,33.71,22.02,63.2,0.0,916.4,8.7
Bangalore,2013-05-10,2013,5,10,130,35.86,23.02,59.9,0.0,904.7,9.2
Bangalore,2013-05-11,2013,5,11,131,31.39,23.09,57.3,0.0,910.6,9.5
Bangalore,2013-05-12,2013,5,12,132,33.49,21.7,61.9,0.0,911.9,11.0
Bangalore,2013-05-13,2013,5,13,133,33.16,25.05,59.9,0.0,913.7,9.7
Bangalore,2013-05-14,2013,5,14,134,31.06,23.28,64.7,0.0,912.7,11.2
Bangalore,2013-05-15,2013,5,15,135,33.77,22.77,56.9,0.0,908.7,12.7
Bangalore,2013-05-16,2013,5,16,136,35.53,20.8,58.9,0.0,907.8,10.9
Bangalore,2013-05-17,2013,5,17,137,33.8,22.53,55.5,0.0,913.9,11.3
Bangalore,2013-05-18,2013,5,18,138,34.65,20.79,60.2,0.0,913.1,10.0
Bangalore,2013-05-19,2013,5,19,139,31.97,21.75,62.7,0.0,908.5,7.4
Bangalore,2013-05-20,2013,5,20,140,33.46,24.83,58.7,0.0,913.1,11.8
Bangalore,2013-05-21,2013,5,21,141,34.76,21.42,54.8,0.0,913.8,8.9
Bangalore,2013-05-22,2013,5,22,142,33.42,22.93,68.2,0.0,911.4,9.0
Bangalore,2013-05-23,2013,5,23,143,34.48,21.19,62.3,0.0,908.0,8.2
Bangalore,2013-05-24,2013,5,24,144,31.86,20.95,62.9,0.0,911.2,10.3
Bangalore,2013-05-25,2013,5,25,145,33.92,23.68,60.8,0.0,912.1,15.5
Bangalore,2013-05-26,2013,5,26,146,29.9,21.73,63.7,0.0,909.7,10.8
Bangalore,2013-05-27,2013,5,27,147,34.73,23.64,62.3,0.0,915.6,6.6
Bangalore,2013-05-28,2013,5,28,148,34.71,21.21,64.2,0.0,909.5,6.9
Bangalore,2013-05-29,2013,5,29,149,33.67,23.68,62.0,0.0,916.3,10.7
Bangalore,2013-05-30,2013,5,30,150,34.87,22.67,54.6,0.0,911.4,11.9
Bangalore,2013-05-31,2013,5,31,151,35.41,25.53,55.2,0.0,907.2,10.8
Bangalore,2013-06-01,2013,6,1,152,34.67,23.52,75.2,21.47,908.4,16.5
Bangalore,2013-06-02,2013,6,2,153,35.05,22.28,78.7,8.51,912.2,14.3
Bangalore,2013-06-03,2013,6,3,154,33.91,23.93,78.1,0.0,908.4,13.3
Bangalore,2013-06-04,2013,6,4,155,34.0,22.0,85.1,2.95,910.5,12.8
Bangalore,2013-06-05,2013,6,5,156,37.19,23.85,74.3,13.73,913.0,12.7
Bangalore,2013-06-06,2013,6,6,157,33.95,21.21,76.2,21.27,908.8,16.0
Bangalore,2013-06-07,2013,6,7,158,35.02,22.75,77.7,3.08,906.1,16.2
Bangalore,2013-06-08,2013,6,8,159,35.78,22.21,74.6,0.92,914.7,15.5
Bangalore,2013-06-09,2013,6,9,160,35.54,23.49,74.1,0.0,914.5,14.2
Bangalore,2013-06-10,2013,6,10,161,36.2,24.73,80.5,7.58,909.9,15.5
Bangalore,2013-06-11,2013,6,11,162,34.12,23.16,82.2,0.2,913.0,14.6
Bangalore,2013-06-12,2013,6,12,163,35.06,22.39,77.5,1.5,910.8,12.8
Bangalore,2013-06-13,2013,6,13,164,36.9,24.12,78.2,6.66,909.4,14.1
Bangalore,2013-06-14,2013,6,14,165,34.63,24.97,84.8,0.0,906.6,14.9
Bangalore,2013-06-15,2013,6,15,166,36.51,21.53,83.2,0.0,917.0,15.4
Bangalore,2013-06-16,2013,6,16,167,36.51,22.19,84.0,0.0,913.9,13.9
Bangalore,2013-06-17,2013,6,17,168,34.79,23.17,74.9,0.0,910.7,11.6
Bangalore,2013-06-18,2013,6,18,169,36.65,23.11,77.4,1.28,912.1,16.1
Bangalore,2013-06-19,2013,6,19,170,34.02,22.04,83.3,0.0,907.8,15.6
Bangalore,2013-06-20,2013,6,20,171,36.37,21.54,70.4,0.38,908.3,18.6
Bangalore,2013-06-21,2013,6,21,172,38.11,25.26,79.0,0.0,904.7,14.6
Bangalore,2013-06-22,2013,6,22,173,37.03,24.1,81.1,0.0,907.3,13.1
Bangalore,2013-06-23,2013,6,23,174,35.45,23.89,82.0,0.0,906.9,12.9
Bangalore,2013-06-24,2013,6,24,175,33.89,23.88,78.8,0.0,908.5,15.0
Bangalore,2013-06-25,2013,6,25,176,35.15,22.17,75.5,0.0,912.1,18.0
Bangalore,2013-06-26,2013,6,26,177,34.23,25.04,75.5,0.0,907.0,11.5
Bangalore,2013-06-27,2013,6,27,178,34.36,22.42,82.7,2.38,910.7,14.3
Bangalore,2013-06-28,2013,6,28,179,32.35,21.84,76.2,3.1,908.0,16.7
Bangalore,2013-06-29,2013,6,29,180,37.46,24.21,76.6,21.69,916.0,13.4
Bangalore,2013-06-30,2013,6,30,181,36.66,23.2,75.8,4.93,907.5,17.0
Bangalore,2013-07-01,2013,7,1,182,36.13,23.98,84.2,0.0,907.3,15.2
Bangalore,2013-07-02,2013,7,2,183,32.73,23.22,83.4,13.78,915.7,12.0
Bangalore,2013-07-03,2013,7,3,184,35.08,25.02,83.1,0.0,912.5,14.9
Bangalore,2013-07-04,2013,7,4,185,33.19,23.96,76.0,0.0,909.6,15.3
Bangalore,2013-07-05,2013,7,5,186,34.55,24.6,75.5,13.01,908.6,12.9
Bangalore,2013-07-06,2013,7,6,187,35.03,23.92,85.2,9.86,910.8,16.1
Bangalore,2013-07-07,2013,7,7,188,35.18,24.33,75.1,11.88,907.9,13.9
Bangalore,2013-07-08,2013,7,8,189,33.66,20.95,79.3,0.0,912.4,17.4
Bangalore,2013-07-09,2013,7,9,190,34.14,25.98,78.5,0.0,909.4,14.4
Bangalore,2013-07-10,2013,7,10,191,34.56,22.53,79.1,12.83,908.8,17.1
Bangalore,2013-07-11,2013,7,11,192,34.2,23.2,75.9,0.0,908.7,17.8
Bangalore,2013-07-12,2013,7,12,193,35.49,25.29,84.2,0.0,914.1,13.2
Bangalore,2013-07-13,2013,7,13,194,32.79,23.17,77.4,2.36,903.2,15.1
Bangalore,2013-07-14,2013,7,14,195,34.62,25.05,79.4,0.0,910.8,11.7
Bangalore,2013-07-15,2013,7,15,196,34.41,23.01,73.6,18.82,907.2,14.8
Bangalore,2013-07-16,2013,7,16,197,35.21,25.02,79.4,9.82,910.4,14.3
Bangalore,2013-07-17,2013,7,17,198,33.55,23.33,79.4,0.0,903.9,11.7
Bangalore,2013-07-18,2013,7,18,199,35.42,22.65,79.7,0.0,906.5,15.1
Bangalore,2013-07-19,2013,7,19,200,32.53,22.66,83.8,17.36,910.5,14.9
Bangalore,2013-07-20,2013,7,20,201,33.82,22.05,76.6,5.61,904.9,13.6
Bangalore,2013-07-21,2013,7,21,202,35.06,22.66,74.4,23.09,908.8,12.2
Bangalore,2013-07-22,2013,7,22,203,37.45,22.13,74.9,34.41,905.4,15.2
Bangalore,2013-07-23,2013,7,23,204,35.47,22.01,70.5,19.33,911.0,13.8
Bangalore,2013-07-24,2013,7,24,205,37.32,21.45,75.2,0.0,911.6,10.1
Bangalore,2013-07-25,2013,7,25,206,32.87,23.58,82.5,0.0,906.3,14.4
Bangalore,2013-07-26,2013,7,26,207,35.11,24.54,75.6,0.0,912.0,13.5
Bangalore,2013-07-27,2013,7,27,208,34.08,23.74,75.9,4.98,909.9,15.5
Bangalore,2013-07-28,2013,7,28,209,33.5,22.81,86.7,0.0,909.8,15.4
Bangalore,2013-07-29,2013,7,29,210,33.56,20.81,88.3,0.0,915.6,15.3
Bangalore,2013-07-30,2013,7,30,211,34.96,19.0,81.1,2.82,909.1,15.8
Bangalore,2013-07-31,2013,7,31,212,34.43,21.74,71.6,8.79,907.1,17.4
Bangalore,2013-08-01,2013,8,1,213,34.13,23.4,80.2,0.0,913.8,16.8
Bangalore,2013-08-02,2013,8,2,214,32.27,21.87,78.6,13.43,907.5,13.2
Bangalore,2013-08-03,2013,8,3,215,31.53,19.92,82.1,0.0,913.5,14.6
Bangalore,2013-08-04,2013,8,4,216,30.85,22.66,89.8,0.0,908.1,14.0
Bangalore,2013-08-05,2013,8,5,217,33.79,23.53,78.9,0.0,912.4,15.0
Bangalore,2013-08-06,2013,8,6,218,32.1,22.72,84.2,8.6,907.7,16.4
Bangalore,2013-08-07,2013,8,7,219,32.45,20.94,81.4,0.0,911.8,14.7
Bangalore,2013-08-08,2013,8,8,220,33.9,21.88,79.5,11.8,909.6,15.5
Bangalore,2013-08-09,2013,8,9,221,30.74,22.94,85.6,38.33,913.0,15.8
Bangalore,2013-08-10,2013,8,10,222,29.07,22.58,82.1,0.0,911.1,16.1
Bangalore,2013-08-11,2013,8,11,223,35.39,20.55,79.3,4.36,906.8,11.3
Bangalore,2013-08-12,2013,8,12,224,33.03,23.52,92.2,0.0,907.4,15.9
Bangalore,2013-08-13,2013,8,13,225,32.49,20.76,87.9,0.0,911.0,15.1
Bangalore,2013-08-14,2013,8,14,226,33.38,21.04,79.4,0.0,910.3,16.7
Bangalore,2013-08-15,2013,8,15,227,31.11,19.86,79.0,0.0,914.8,18.0
Bangalore,2013-08-16,2013,8,16,228,33.24,21.0,77.6,0.0,915.0,16.3
Bangalore,2013-08-17,2013,8,17,229,31.99,22.17,84.6,0.0,909.9,15.1
Bangalore,2013-08-18,2013,8,18,230,31.7,19.17,77.3,5.04,912.2,12.5
Bangalore,2013-08-19,2013,8,19,231,31.09,19.38,80.1,28.47,909.5,14.2
Bangalore,2013-08-20,2013,8,20,232,29.45,20.34,77.7,0.0,908.1,12.4
Bangalore,2013-08-21,2013,8,21,233,33.84,19.88,79.6,0.0,915.9,11.9
